lobbyistName	lobbyistLastName	lobbyistFirstName	lobbyistFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationID	clientName	clientAdress	clientCity	clientState	clientZip	clientPhone	industryTradeType	businessType	clientBeginDate	clientEndDate	clientStatus	ceoNames	fiscalYear	runDate
KUIPERS, MELISSA L (Brownstein Hyatt Farber Schreck, LLP)	KUIPERS	MELISSA	Brownstein Hyatt Farber Schreck, LLP	80202	20095000106	20235077965	Total Community Options, Inc.	8950 E. Lowry Blvd.	Denver	CO	80230	720-974-2459	Charitable Organization	Organization	02/01/2015	12/31/2023	Inactive		2023-2024	02/28/2024
KUIPERS, MELISSA L (Brownstein Hyatt Farber Schreck, LLP)	KUIPERS	MELISSA	Brownstein Hyatt Farber Schreck, LLP	80202	20095000106	20235077965	VF Corporation	1551 Wewatta Street	Denver	CO	80202	720-655-3070	Manufacturing	Business Entity	01/31/2024		Active  	Darrell, Bracken	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	ADVOCACY DENVER	1905 SHERMAN STREET, SUITE 300	DENVER	CO	80203	303-831-7733	Healthcare/Medical	Organization	05/01/2013		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	American Bail Coalition	PO Box 352	Franklinville	NJ	08322	877-735-2240	Insurance	Trade	02/20/2020		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	AMERICAN SURETY COMPANY	PO BOX 68932	INDIANAPOLIS	IN	46268	800-969-1827	General Business	Industry	01/01/2013		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	BANKERS INSURANCE COMPANY	PO BOX 15707	ST. PETERSBURG	FL	33733-5707	800-627-0000	General Business	Industry	01/01/2013		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Brandeberry-McKenna Public Relations	1410 Grant Street	Denver	CO	80203	303-359-1320	Consultant	Business Entity	04/07/2015		Active  	Brandeberry, Jenifer; Mckenna, Julie	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Capitoline Consulting LLC	6061 South Brook Valley way	Centennial	CO	80121	303-618-0707	Consultant	Business Entity	03/01/2015		Active  	Miles, Arlene	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Chanda Plan Foundation	866 E. 78th Ave	Denver	CO	80229	303-246-4290	Healthcare/Medical	Organization	11/01/2014		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Coalition to Protect Our Agricultural Land	1200 17th Street, Suite 3000	Denver	CO	80202	333-333-3333	Agriculture	Organization	04/15/2015		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	COLORADO HEALTH CARE ASSOCIATION	225 EAST 16TH AVENUE, SUITE 1100	DENVER	CO	80203	303-861-8228	Healthcare/Medical	Professional Association	07/07/2010		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	COLORADO OFF-HIGHWAY VEHICLE COALITION	13670 CHERRY WAY	THORNTON	CO	80602	303-722-1327		Business Entity	07/07/2010		Active  	Abboud, Jerry	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	COLORADO POWER SPORTS	2050 West 104th Avenue	Thornton	CO	80234	303-427-9000	Transportation	Industry	02/05/2014		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Game Time LLC	6795 E. Tennessee Ave, #601	Denver	CO	80224	720-941-9200	Gaming	Business Entity	04/13/2019		Active  	Hayutin, Michael	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	POWERSPORTS DEALER ASSOC.	2003 W. ALAMEDA	DENVER	CO	80223	303-727-1320		Trade	07/07/2010		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	SCHRYVER MEDICAL INC	11585 E 53RD AVE UNIT H	DENVER	CO	80239	303-371-0073		Business Entity	07/07/2010		Active  	Schryver, Mark	2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	SUN SURETY	21 MAIN STREET	RAPID CITY	SD	57701	605-348-1000	General Business	Industry	01/01/2013		Active  		2023-2024	02/28/2024
KUNKLE, JOHN T (Kunkle Consulting LLC)	KUNKLE	JOHN	Kunkle Consulting LLC	80203	20017000635	20235079733	Tokio Marine Insurance	801 S. Figueroa Street	Los Angeles	CA	90017	626-568-7600	Insurance	Business Entity	02/15/2018		Active  	Schneider, Jon	2023-2024	02/28/2024
Kurowski, Robert	Kurowski	Robert		80220	20145020756	20235079325	Tesla, Inc.	3500 Deer Creek Road	Palo Alto	CA	94304	650-681-5100	Science/Technology	Business Entity	04/03/2017		Active  	Musk, Elon	2023-2024	02/28/2024
Kurzman, Joel (National Community Pharmacists Association)	Kurzman	Joel	National Community Pharmacists Association	22314	20235090064	20235090064	National Community Pharmacists Association	100 Daingerfield Road	Alexandria	VA	22314	703-600-1186	Healthcare/Medical	Professional Association	11/01/2023		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	Arrow International, Inc	9900 Clinton Rd.	Cleveland	OH	44144	216-961-3500	Gaming	Industry	05/10/2021		Active  	Gehrlein, Jennifer	2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	CAPS	1410 Grant Street, SuiteC313	Denver	CO	80203	303-263-5422	Law Enforcement	Professional Association	02/24/2024		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	COALITION FOR MEDICAL REFORM	3575 S. SHERMAN STREET, SUITE L-3	ENGLEWOOD	CO	80113	303-263-5422		Group of Persons	07/15/2010		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	COLO CHARITABLE BINGO ASSN	453 ALLISON ST	LAKEWOOD	CO	80226	303-274-8797		Trade	07/15/2010		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	Colorado Coalition of Appraisers	5395 W. 25th Ave	Denver	CO	80214	303-420-1052	Real Estate	Professional Association	01/26/2023	07/25/2023	Inactive		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	Colorado Placement & Referral Alliance	1410 Grant Street,, Suite B302	Denver	CO	80203	303-263-5422	Healthcare/Medical	Professional Association	01/18/2022		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	Golden Gate Manor Transportation	648 S Union Ave	Pueblo	CO	81004	719-544-3231	Transportation	Business Entity	12/08/2020		Active  	Harriman, Mark	2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	MaxFund	720 W. 10th Ave.	Denver	CO	80204	970-342-4202	Animal Shelter	Business Entity	03/27/2021	02/24/2024	Inactive	Weller, Barbara	2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	National Placement & Referral Alliance	National Placement & Referral Alliance, 2487 S. Gilbert Road	Gilbert	AZ	85295	480-703-7005	Healthcare/Medical	Professional Association	01/30/2023		Active  		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	No Kill Colorado	1410 Grant Street, Suite c313	Denver	CO	80203	303-263-5422	Animal Welfare Advocates	Organization	03/27/2021	02/24/2024	Inactive		2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	RME Distribution	18671 Mainstreet, Suite A	Parker	CO	80134	620-474-3560	Merchandise/Retail	Business Entity	01/10/2023	02/24/2024	Inactive	Petersen, Keith	2023-2024	02/28/2024
Kyle, MPA, CAE, Henry C III	Kyle, MPA, CAE	Henry		80203	19897000123	20235075590	Tribe Recovery Homes	1178 Mariposa Street	Denver	CO	80204	720-608-7423	Substance Abuse Provider	Organization	01/26/2023	02/24/2024	Inactive		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Banner Health	2901 N Central Ave.	Phoenix	AZ	85012	833-252-5535	Healthcare/Medical	Business Entity	11/17/2023		Active  	Bezozo, Jason	2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Center for Improving Value in Healthcare	950 S. Cherry St., Ste 208	Denver	CO	80246	720-583-2128	Healthcare/Medical	Organization	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Colorado Association of Addiction Professionals	P.O. Box 9384	Denver	CO	80209	720-365-3990	Healthcare/Medical	Professional Association	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Colorado Camps Network	P.O. Box 167	Florissant	CO	80816	303-697-4621	Entertainment/Recreation	Organization	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Colorado Counseling Association	2855 N Speer Blvd, Suite C	Denver	CO	80211	720-398-0058	Healthcare/Medical	Professional Association	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Colorado Dental Association	8301 E. Prentice Ave., Suite 400	Greenwood Village	CO	80111	303-740-6900	Healthcare/Medical	Professional Association	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Colorado Livestock Association	3131 S. Vaughn Way, Suite 130	Aurora	CO	80111	970-378-0500	Agriculture	Professional Association	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Conifer Holdings, Inc.	550 W. Merrill Street, Suite 110	Birmingham	MI	48009	866-412-2424	Insurance	Business Entity	11/17/2023		Active  	Petcoff, Nick	2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Magellan Health	14100 Magellan Plaza	Maryland Heights	MO	63043	608-217-5110	Healthcare/Medical	Professional Association	11/17/2023		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Michael Best Strategies	675 15th Street, Floor 20	Denver	CO	80202	720-240-9515	Attorney/Legal	Organization	02/06/2024		Active  		2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	SAS Institute	100 SAS Campus Drive	Cary	NC	27513	919-677-8000	Science/Technology	Business Entity	11/17/2023		Active  	Devore, Sarah	2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Valero Energy	1 Valero Way	San Antonio	TX	78249	210-345-2000	Oil and Gas	Business Entity	11/17/2023		Active  	Klumpyan, Julie	2023-2024	02/28/2024
Labadie, Jon Michael (Michael Best Strategies)	Labadie	Jon	Michael Best Strategies	80202	20235093833	20235093833	Vivent Health	820 N Plankinton Ave., 4P	Milwaukee	WI	53203	414-225-1572	Healthcare/Medical	Organization	11/17/2023		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	AbbVie	14900 Avery Ranch Blvd., C200-211	Austin	TX	78717	512-750-5332	Healthcare/Medical	Business Entity	02/01/2024		Active  	Gonzales, Richard	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Alkermes, Inc.	852 Winter Street	Waltham	MA	02451	916-305-7960	Healthcare/Medical	Business Entity	01/01/2020		Active  	Pops, Richard F	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	American Fintech Council	700 K Street NW, Ste. 300	Washinton	DC	20001	410-924-2886	Financial/Investment	Business Entity	04/10/2023	12/31/2023	Inactive	Goldfeder, Phil	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Associated Builders and Contractors Rocky Mountain Chapter	7200 South Alton Way, C-270	Centennial	CO	80112	303-860-1616	Construction/Engineering	Business Entity	01/01/2023		Active  	Guiberson, Ann	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Aurora Chamber of Commerce	14305 E Alameda Ave, Ste 300	Aurora	CO	80012	303-860-1616	Government/Civil	Business Entity	01/01/2024		Active  	Colwell, Naomi	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	City of Commerce City	7887 E 60th Ave	Commerce City	CO	80022	303-289-3719	Government/Civil	Government	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Civitas	555 17th Street, 3700	Denver	CO	80202	303-293-9100	Energy	Business Entity	01/01/2020		Active  	Greager, Eric	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Apartment Association	650 S Cherry Street, 635	Denver	CO	80246	303-329-3300	Government/Civil	Professional Association	09/15/2019		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Association of Career Colleges and Schools - (CACCS)	600 Grant Street, Suite 550	Denver	CO	80203	303-863-8367	Career Colleges	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Early Colleges	4424 Innovation Drive	Fort Collins	CO	80525	970-377-0044	Education	Organization	01/01/2022	12/31/2023	Inactive		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Financial Services Association	PO BOX 1940	Canyon Lake	TX	78133	512-415-0502	Financial/Investment	Professional Association	10/01/2022		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Fruit & Vegetable Growers Association	PO Box 208	Eaton	CO	80615	303-594-3827	Agriculture	Group of Persons	04/20/2021		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Public Employees Retirement Association - PERA	1301 Pennsylvania Street	Denver	CO	80203	303-837-6230	Financial/Investment	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado School of Trades	1575 Hoyt Street	Lakewood	CO	80215	303-233-4697	Education	Trade	03/10/2023		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Ski Country	3773 Cherry Creek North Drive, 955	DENVER	CO	80209	303-837-0793	Environmental Services	Trade	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Technical University	231 N Martingale Road	Schaumburg	IL	60173	224-293-5890	Education	Business Entity	01/01/2020		Active  	Hurst, Andrew	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Colorado Telecommunications Association - (CTA)	1600 Broadway, 1350	Denver	CO	80202	303-795-8080	Science/Technology	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Contexture	2000 S Colorado Blvd, Tower !, Ste. 12000	Denver	CO	80222	844-279-7120	Healthcare/Medical	Business Entity	11/15/2023		Active  	Kotrys, Melissa	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	County Sheriffs of Colorado	6001 Ron King Trl, Unit C	Littleton	CO	80125	720-344-2762	Law Enforcement	Professional Association	08/01/2021		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	DentaQuest	465 Medford Street	Boston	MA	02129	303-860-1616	Dental Benefits Administrator	Business Entity	09/15/2019		Active  	Pollock, Steve	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Eli Lilly & Co	Lilly Corp CNTR DC 1025	Indianapolis	IN	46285	317-277-2478	Healthcare/Medical	Business Entity	01/01/2020		Active  	Taurel, Sydney	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Feeding Colorado	10700 45th Ave.	Denver	CO	80239	405-269-2279	Food Services	Professional Association	02/01/2023		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	GOAL Academy	3621 West 73rd Avenue, Unit C and D	Westminster	CO	80030	877-776-4646	Education	Industry	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	HCA-The Health Care Co	4643 S Ulster Street, 1200	Denver	CO	80237	303-360-3106	Healthcare/Medical	Business Entity	01/01/2021		Active  	Bovender, Jack	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Horizon Therapeutics	150 South Wacker Drive	Chicago	IL	60606	224-383-3000	Healthcare/Medical	Business Entity	04/20/2021	12/31/2023	Inactive	Walbert, Tim	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Husch Blackwell Strategies	1600 Broadway, 510	Denver	CO	80202	202-899-3850	Government/Civil	Business Entity	01/01/2022		Active  	Hartley, Gregg	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	ICSC	1251 Avenue of the Americas	New York	NY	10020	844-728-4272	Merchandise/Retail	Professional Association	01/01/2022		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Kepro	28 Liberty Shipway, Unit 2815	Sausalito	CA	94965	415-903-2800	Healthcare/Medical	Business Entity	02/01/2022		Active  	Weaver, Susan	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Kyndryl Inc	1 Vanderbilt Avenue, 15th Floor	New York	NY	10017	855-596-3795	Science/Technology	Business Entity	08/01/2022		Active  	Schroeter, Martin	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Motion Picture Assn of America - (MPAA)	1600 Eye St NW	Washington	DC	20006	202-293-1966	Entertainment/Recreation	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	National Association of Industrial Office Properties - NAIOP	1720 Bellaire Street Ste 110	Denver	CO	80222	303-820-3151	Real Estate	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	National Association of Theatre Owners (NATO)	1705 N Street NW	Washington DC	DC	20036	202-962-0054	Entertainment/Recreation	Business Entity	01/01/2020		Active  	Fithian, John	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Native Roots	3150 S Sheridian Blvd, Unit 1	Denver	CO	80227	303-250-0125	Medical Recreational Marajuana Industry	Industry	01/01/2022		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Neurocrine	12780 El Camino Real	San Diego	CA	92130	303-860-1616	Healthcare/Medical	Business Entity	01/01/2020		Active  	Gorman, Kevin C	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	NOMI Health	898 North1200 West Street, 201	Orem	UT	84057	303-860-1616	Healthcare/Medical	Organization	07/01/2021		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Notorize, LLC	2231 Crystal Drive, Suite 711	Arlington	VA	22202	303-860-1616	Science/Technology	Professional Association	09/15/2019		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Parker Authority For Reinvestment	20120 E Main Street	Parker	CO	80138	303-805-3169	Maintaining Quality in Community Development	Organization	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Peak Auto Auctions	5126 Brighton Blvd	Denver	CO	80216	720-232-2304	Automotive	Trade	08/01/2022	12/31/2023	Inactive		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Platte River Power Authority	2000 East Horsetooth Road	Forth Collins	CO	80525	970-226-4000	Energy	Organization	10/29/2021		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Qualtrics,LLC	333 W River Park Dr	Provo	UT	84604	800-340-9194	Technology	Trade	09/15/2019		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	RAI Services Company	401 Main Street	Winston-Salem	NC	27101	336-741-4500	Merchandise/Retail	Business Entity	03/01/2020		Active  	Oberlander, Ricardo	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Renaissance Learning	5605 North MacArthur Blvd, Suite 800	Irving	TX	75038	715-424-3636	Education	Business Entity	01/01/2020		Active  	Lynch, John	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Republic Services	18500 N. Allied Way	Phoenix	AZ	85054	480-627-2224	Environmental Services	Business Entity	04/26/2022		Active  	Vander Ark, John	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Scientific Games, LLC	1500 Bluegrass Lakes Parkway	Alpharetta	GA	30004	770-664-3700	Science/Technology	Business Entity	09/01/2022		Active  	Mchugh, Patrick	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	T-Mobile	12920 SE 38th Street	Bellvue	WA	98806	800-937-8997	Science/Technology	Business Entity	03/30/2022		Active  	Sievert, Mike	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Terumo BCT	10811 Collins Ave	Lakewood	CO	80215	303-232-6800	Healthcare/Medical	Business Entity	03/01/2022		Active  	Gawin, Antoinette	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Towing & Recovery Professionals of Colorado	5702 W. 60th Ave	Arvada	CO	80003	303-424-3445	Automotive	Professional Association	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	UHS of Delaware	1172 South Dixie Hwy Coral	Gables	FL	33146	610-382-4712	Healthcare/Medical	Business Entity	01/01/2023		Active  	Miller, Mark	2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Urban Land Conservancy	305 Park Avenue West, Unit B	Denver	CO	80205	303-377-4477	Real Estate	Organization	01/01/2020		Active  		2023-2024	02/28/2024
LaBriola, Lisa (Husch Blackwell Strategies)	LaBriola	Lisa	Husch Blackwell Strategies	80202	20195035473	20235078325	Urban Land Conservancy	305 Park Avenue West, Unit B	Denver	CO	80205	303-377-4477	Real Estate	Business Entity	02/01/2024		Active  	Miripol, Aaron	2023-2024	02/28/2024
